2098.9,0,0,4.7,-0.33572,918.36,-4.1995,0.0096473,0,3,0,0,5,0,10,3,0,0
2098.9,0,0,4.7,-0.34198,918.29,-4.1962,0.0096668,0,3,0,0,5,0,10,3,0,0
2098.9,0,0,4.7,-0.34797,918.23,-4.1929,0.013985,0,3,0,0,5,0,10,3,0,0
2098.9,0,0,4.7,-0.35359,918.16,-4.1896,0.014004,0,3,0,0,5,0,10,3,0,0
2098.9,0,0,4.7,-0.35874,918.1,-4.1864,0.020496,0,3,0,0,5,0,10,3,0,0
1748.9,0,0,3.1,0.13617,748.29,0.85516,1.879E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.13706,747.7,0.85878,-3.1694E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.1381,747.12,0.86242,4.8597E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.13929,746.53,0.86611,2.5883E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.14063,745.95,0.86981,-1.1546E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.1421,745.37,0.87355,1.4489E-07,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.14368,744.81,0.8773,-1.3809E-06,0,3,0,0,6,1,9,4,3,0
1748.9,0,0,3.1,0.14534,744.28,0.8811,-2.3318E-07,0,3,0,0,6,1,9,4,3,0
1749,30,0,3.1,0.14702,743.78,0.84764,-6.0369E-09,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.14868,743.31,0.85102,2.211E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.15029,742.86,0.85442,-6.7991E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.1518,742.45,0.85785,-5.5087E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.15318,742.06,0.86129,2.6487E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.15441,741.7,0.86477,3.4486E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.15547,741.37,0.86826,-4.5805E-07,0,3,0,0,6,1,9,4,3,2
1749,30,0,3.1,0.15638,741.07,0.87178,-1.8186E-07,0,3,0,1,6,1,9,4,3,2
1749,30,0,3.1,0.15715,740.79,0.87531,1.4338E-07,0,3,0,1,6,1,9,4,3,2
1749,30,0,3.1,0.15779,740.54,0.87887,1.7432E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.15833,740.33,0.88244,-4.8144E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.15881,740.13,0.88603,-5.4861E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.15925,739.97,0.88963,2.6713E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.15969,739.84,0.93388,5.9237E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.16013,739.73,0.93699,-4.0674E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.16061,739.65,0.94019,-7.1915E-07,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.16112,739.6,0.94341,-5.0559E-08,0,3,0,1,6,1,9,4,3,2
1749.1,30,0,3.1,0.16168,739.58,0.94661,-6.867E-08,0,3,0,1,6,1,9,4,3,2
2099.2,30,0,4.7024,-0.45521,916.32,-4.102,0.052491,0,3,0,1,5,0,10,3,0,2
2099.2,30,0,4.7032,-0.46398,916.25,-4.099,0.054803,0,3,0,1,5,0,10,3,0,2
2099.2,30,0,4.7042,-0.47317,916.19,-4.096,0.054884,0,3,0,1,5,0,10,3,0,2
2099.2,30,0,4.7052,-0.48272,916.12,-4.093,0.059416,0,3,0,1,5,0,10,3,0,2
2099.2,40,0,4.7063,-0.49257,916.05,-4.0901,0.059525,0,3,0,1,5,0,10,3,0,2
2099.2,40,0,4.7076,-0.50264,915.99,-4.0871,0.070876,0,3,0,1,5,0,10,3,0,2
2099.2,40,0,4.709,-0.51287,915.92,-4.0842,0.070984,0,3,0,1,5,0,10,3,0,2
2099.2,40,0,4.7105,-0.52315,915.85,-4.0813,0.077879,0,3,0,1,5,0,10,3,0,2
2099.3,40,0,4.7121,-0.53339,915.78,-4.0784,0.077956,0,3,0,1,5,0,10,3,0,2
2099.3,40,0,4.7138,-0.54349,915.72,-4.0561,0.082614,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7157,-0.55335,915.65,-4.0535,0.082782,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7176,-0.56286,915.58,-4.0508,0.087441,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7197,-0.57191,915.51,-4.0482,0.087622,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7219,-0.58044,915.45,-4.0456,0.087776,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7242,-0.58839,915.38,-4.043,0.087858,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7266,-0.59572,915.31,-4.0404,0.08796,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7292,-0.60245,915.25,-4.0378,0.088004,0,3,0,2,5,0,10,3,0,2
2099.3,40,0,4.7318,-0.6086,915.18,-4.0352,0.083536,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7346,-0.61426,915.12,-4.0326,0.083575,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7375,-0.61954,915.06,-4.0301,0.076718,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7405,-0.62457,915.01,-4.0275,0.076717,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7436,-0.62951,914.96,-4.025,0.067542,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7468,-0.63451,914.91,-4.0225,0.06751,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7502,-0.63975,914.87,-4.0199,0.062935,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7536,-0.64537,914.84,-4.0174,0.062905,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7572,-0.6515,914.81,-4.0149,0.049131,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7609,-0.65822,914.79,-3.9657,0.049078,0,3,0,2,5,0,10,3,0,2
2099.4,40,0,4.7647,-0.6656,914.77,-3.9626,0.044459,0,3,0,2,5,0,10,3,0,2
2099.5,40,0,4.7686,-0.67365,914.75,-3.9595,0.04443,0,3,0,2,5,0,10,3,0,2
2099.5,40,0,4.7727,-0.68233,914.74,-3.9565,0.037544,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.7768,-0.6916,914.73,-3.9534,0.037513,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.7811,-0.70134,914.73,-3.9504,0.032936,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.7855,-0.71144,914.74,-3.9473,0.032891,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.79,-0.72177,914.74,-3.9443,0.0306,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.7946,-0.73217,914.76,-3.9413,0.030589,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.7993,-0.74258,914.77,-3.9383,0.021493,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.8042,-0.75278,914.8,-3.9352,0.021469,0,3,0,3,5,0,10,3,0,2
2099.5,40,0,4.8091,-0.76267,914.82,-3.9322,0.016938,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8142,-0.77215,914.86,-3.9292,0.016919,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8194,-0.78113,914.89,-3.9263,0.012399,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8247,-0.78957,914.93,-3.9233,0.012382,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8301,-0.79742,914.98,-3.9203,0.010123,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8356,-0.80466,915.03,-3.9174,0.010112,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8413,-0.81128,915.08,-3.9144,0.014605,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8471,-0.81729,915.14,-3.9115,0.0146,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8529,-0.82269,915.21,-3.9086,0.0078591,0,3,0,3,5,0,10,3,0,2
2099.6,40,0,4.8588,-0.82748,915.28,-3.9056,0.0078566,0,3,0,3,5,0,10,3,0,2
2099.7,40,0,4.8647,-0.83167,915.35,-3.9027,0.0011232,0,3,0,3,5,0,10,3,0,2
2099.7,60,0,4.8706,-0.83525,915.43,-3.8998,0.001124,0,3,0,3,5,0,10,3,0,3
2099.7,60,0,4.8765,-0.83822,915.51,-3.8969,-0.0078667,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.8824,-0.84057,915.6,-3.894,-0.0078625,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.8882,-0.84263,915.7,-3.8911,-0.010114,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.8941,-0.8442,915.79,-3.8882,-0.010107,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.9,-0.84512,915.89,-3.8854,-0.016824,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.9059,-0.84539,916,-3.8825,-0.016804,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.9118,-0.84502,916.11,-3.8797,-0.010083,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.9176,-0.84404,916.23,-3.8768,-0.01007,0,3,0,4,5,0,10,3,0,3
2099.7,60,0,4.9235,-0.84252,916.35,-3.874,-0.0055922,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9294,-0.84052,916.48,-3.8711,-0.005586,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9353,-0.83815,916.61,-3.8683,0.0011166,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9412,-0.83555,916.74,-3.8655,0.0011143,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9471,-0.83288,916.88,-3.8627,0.010023,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9529,-0.83031,917.03,-3.8599,0.010013,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9586,-0.82801,917.18,-3.8572,0.014464,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.964,-0.82619,917.33,-3.8544,0.014453,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9692,-0.825,917.49,-3.8516,0.01,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9741,-0.82461,917.65,-3.849,0.0099952,0,3,0,4,5,0,10,3,0,3
2099.8,60,0,4.9789,-0.82512,917.82,-3.8462,0.0011097,0,3,0,4,5,0,10,3,0,3
2099.9,60,0,4.9834,-0.82662,917.99,-3.8436,0.0011082,0,3,0,4,5,0,10,3,0,3
2099.9,60,0,4.9876,-0.82945,918.17,-3.8408,-0.0099683,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,4.9916,-0.83327,918.34,-3.8382,-0.0099621,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,4.9954,-0.838,918.51,-3.8355,-0.025421,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,4.999,-0.84351,918.68,-3.8328,-0.02537,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,5.0023,-0.84969,918.86,-3.8302,-0.029749,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,5.0054,-0.85636,919.03,-3.8275,-0.029727,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,5.0083,-0.86338,919.2,-3.8249,-0.036248,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,5.0109,-0.87062,919.38,-3.9263,-0.036204,1,3,1,0,5,0,10,3,0,3
2099.9,60,0,5.0133,-0.87798,919.55,-3.9223,-0.042752,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0155,-0.88539,919.72,-3.9185,-0.042685,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0174,-0.89283,919.89,-3.9146,-0.04264,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0191,-0.90033,920.07,-3.9108,-0.042584,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0205,-0.90796,920.24,-3.9069,-0.044748,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0218,-0.9158,920.41,-3.9031,-0.044722,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0228,-0.92394,920.58,-3.8994,-0.042502,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0236,-0.93249,920.76,-3.8956,-0.042489,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0241,-0.94149,920.93,-3.8919,-0.035916,1,3,1,0,5,0,10,3,0,3
2100,60,0,5.0244,-0.95099,921.09,-3.8882,-0.035876,1,3,1,0,5,0,10,3,0,3
2100.1,60,0,5.0245,-0.96097,921.22,-3.8845,-0.020662,1,3,1,0,5,0,10,3,0,3
2100.1,60,0,5.0243,-0.97135,921.34,-3.8809,-0.020646,1,3,1,0,5,0,10,3,0,3
2100.1,60,0,5.0239,-0.98203,921.45,-3.8773,-0.0010857,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0233,-0.99284,921.53,-3.8737,-0.0010859,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0224,-1.0036,921.6,-3.8701,0.016287,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0213,-1.0141,921.65,-3.8666,0.016268,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.02,-1.0242,921.68,-3.863,0.029245,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0185,-1.0337,921.7,-3.9611,0.029221,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0167,-1.0426,921.7,-3.959,0.046471,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0147,-1.0507,921.68,-3.9568,0.046389,1,3,1,1,5,0,10,3,0,3
2100.1,60,0,5.0124,-1.0582,921.64,-3.9547,0.050652,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,5.0099,-1.0653,921.59,-3.9526,0.050559,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,5.0072,-1.072,921.52,-3.9506,0.046185,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,5.0043,-1.0788,921.43,-3.9485,0.046096,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,5.0011,-1.086,921.32,-3.9465,0.02889,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.9977,-1.0934,921.2,-3.9446,0.028833,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.994,-1.102,921.06,-3.9427,0.0074591,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.9901,-1.1118,920.9,-3.941,0.0074392,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.986,-1.1233,920.72,-3.9392,-0.018032,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.9817,-1.1365,920.53,-3.9373,-0.017992,1,3,1,1,5,0,10,3,0,3
2100.2,60,0,4.9771,-1.1514,920.32,-3.9355,-0.043267,1,3,1,1,5,0,10,3,0,3
2100.3,60,0,4.9723,-1.1681,920.09,-3.9337,-0.043154,1,3,1,1,5,0,10,3,0,3
2100.3,60,0,4.9673,-1.1863,919.85,-3.9319,-0.066125,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.962,-1.2058,919.58,-3.9302,-0.065976,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9565,-1.2261,919.3,-3.9286,-0.088749,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9507,-1.2468,919,-3.927,-0.088424,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9448,-1.2675,918.69,-3.9254,-0.10263,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9388,-1.2877,918.36,-3.9238,-0.1022,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9328,-1.3069,918.01,-3.9223,-0.10587,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9269,-1.3248,917.64,-3.9209,-0.1056,1,3,1,2,5,0,10,3,0,3
2100.3,60,0,4.9209,-1.3409,917.25,-3.9195,-0.099162,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.9149,-1.3552,916.85,-3.9181,-0.098848,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.909,-1.3667,916.43,-3.9167,-0.092327,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.903,-1.3757,915.99,-3.9154,-0.092037,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.897,-1.3826,915.54,-3.9141,-0.071587,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.891,-1.3875,915.07,-3.9129,-0.071367,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.8851,-1.3905,914.58,-3.9116,-0.053082,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.8791,-1.3919,914.07,-3.9105,-0.052903,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.8731,-1.3919,913.54,-3.9093,-0.04081,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.8672,-1.3906,913,-3.9082,-0.040701,1,3,1,2,5,0,10,3,0,3
2100.4,60,0,4.8612,-1.3882,912.44,-3.9071,-0.030659,1,3,1,2,5,0,10,3,0,3
2100.5,60,0,4.8552,-1.3849,911.87,-3.9061,-0.03054,1,3,1,2,5,0,10,3,0,3
2100.5,60,0,4.8493,-1.3809,911.27,-3.9051,-0.022587,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8434,-1.3761,910.66,-3.9041,-0.02252,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8377,-1.3706,910.03,-3.9031,-0.030251,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.832,-1.3645,909.38,-3.9022,-0.030139,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8265,-1.3577,908.72,-3.9013,-0.049255,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8212,-1.3502,908.04,-3.9004,-0.048925,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8159,-1.3417,907.34,-3.8996,-0.069489,1,3,0,3,5,0,10,3,0,3
2100.5,60,0,4.8107,-1.3324,906.62,-3.8987,-0.069019,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.8057,-1.3225,905.91,-3.898,-0.096792,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.8008,-1.312,905.19,-3.8972,-0.09621,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.796,-1.301,904.47,-3.8965,-0.11977,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7913,-1.2896,903.76,-3.8958,-0.11905,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7867,-1.278,903.04,-3.8951,-0.14232,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7823,-1.2662,902.32,-3.8945,-0.14158,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.778,-1.2546,901.61,-3.8939,-0.14997,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7737,-1.2433,900.89,-3.6875,-0.1494,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7697,-1.2323,900.18,-3.6896,-0.15059,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7657,-1.2218,899.46,-3.6916,-0.15008,1,3,0,3,5,0,10,3,0,3
2100.6,60,0,4.7618,-1.2118,898.74,-3.6937,-0.1442,1,3,0,3,5,0,10,3,0,3
2100.7,60,0,4.7581,-1.2023,898.03,-3.6958,-0.14375,1,3,0,3,5,0,10,3,0,3
2100.7,60,0,4.7544,-1.1932,897.31,-3.6979,-0.12914,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.7509,-1.1842,896.59,-3.7,-0.12892,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.7475,-1.1751,895.88,-3.7021,-0.10915,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.7442,-1.1657,895.16,-3.7043,-0.10896,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.7411,-1.1557,894.46,-3.7064,-0.085792,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.738,-1.1447,893.77,-3.7086,-0.085639,1,3,0,4,5,0,10,3,0,3
2100.7,60,0,4.7351,-1.1324,893.1,-3.7107,-0.059018,1,3,0,4,5,0,10,3,0,3
